,0,1,2,3,4,5,6,7,8,9,10,11,12,13
197.140.152.87,13.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0
240.75.34.215,40.0,1543286062.0,1543286718.0,1543284750.0,1543286117.0,1543285418.0,1543286117.0,1543286117.0,1543286117.0,1543286117.0,1543284750.0,1543286117.0,1543286062.0,1543286062.0
18.155.244.42,13.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0
3.87.136.183,40.0,1543284750.0,1543286640.0,1543286062.0,1543286117.0,1543286117.0,1543286117.0,1543286062.0,1543286600.0,1543286718.0,1543286062.0,1543285418.0,1543286718.0,1543286718.0
194.242.67.137,20.0,510433669.0,504801337.0,587473712.0,587631933.0,559475304.0,377345518.0,481389779.0,377345689.0,446108535.0,187681450.0,278057791.0,348489861.0,348489861.0
101.251.79.6,50.0,1547017446.0,1547014411.0,1547018010.0,1547014411.0,1547018010.0,1547018010.0,1547018010.0,1547017446.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0,1547017446.0
8.80.149.101,70.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0
25.92.67.201,50.0,1547014411.0,1547018010.0,1547017446.0,1547014411.0,1547014411.0,1547018010.0,1547014411.0,1547017446.0,1547017446.0,1547017446.0,1547018010.0,1547017446.0,1547017446.0
207.53.241.99,10.0,1531801305.0,1531801122.0,1531787589.0,1531787589.0,1531787589.0,1531787977.0,1531787589.0,1531801122.0,1531801122.0,1531801305.0,1531801122.0,1531787589.0,1531787589.0
41.223.9.164,11.0,1547431139.0,1547431139.0,1547430147.0,1547428994.0,1547430147.0,1547430147.0,1547430644.0,1547429292.0,1547428994.0,1547427506.0,1547431139.0,1547431139.0,1547431139.0
163.38.82.8,13.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0
63.19.220.202,40.0,1543286640.0,1543286600.0,1543285418.0,1543285418.0,1543286062.0,1543286640.0,1543286117.0,1543286117.0,1543286062.0,1543286640.0,1543286640.0,1543286062.0,1543286062.0
216.7.66.236,40.0,1543286117.0,1543286640.0,1543286117.0,1543286117.0,1543286600.0,1543286718.0,1543284750.0,1543286062.0,1543286117.0,1543286062.0,1543286062.0,1543285418.0,1543285418.0
131.124.97.128,40.0,1543286062.0,1543286062.0,1543286718.0,1543285418.0,1543284750.0,1543286117.0,1543286600.0,1543284750.0,1543285418.0,1543285418.0,1543286600.0,1543286062.0,1543286062.0
110.27.110.197,13.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0
94.232.95.171,13.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0
8.124.16.202,13.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0
9.118.195.96,50.0,1547017446.0,1547014411.0,1547014411.0,1547014411.0,1547017446.0,1547014411.0,1547014411.0,1547017446.0,1547014411.0,1547014411.0,1547014411.0,1547017446.0,1547017446.0
228.140.78.204,13.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0
220.79.97.224,30.0,454771037.0,481283412.0,456099520.0,450178945.0,445938703.0,384274798.0,324371144.0,481209937.0,413779036.0,256905539.0,307998406.0,445940999.0,445940999.0
40.204.199.111,80.0,1547195869.0,1547195869.0,1547196701.0,1547195351.0,1547195869.0,1547196877.0,1547196701.0,1547195351.0,1547196222.0,1547195605.0,1547196701.0,1547196877.0,1547196877.0
160.80.254.245,50.0,1547014411.0,1547018010.0,1547017446.0,1547017446.0,1547014411.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0,1547018010.0,1547018010.0,1547017446.0,1547017446.0
188.228.25.28,11.0,1547429909.0,1547427506.0,1547429292.0,1547427506.0,1547428994.0,1547428994.0,1547430147.0,1547431139.0,1547427506.0,1547427506.0,1547429909.0,1547429909.0,1547429909.0
33.184.201.207,70.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0
209.114.174.122,10.0,1531787589.0,1531787589.0,1531787589.0,1531787977.0,1531787977.0,1531801305.0,1531801122.0,1531801305.0,1531787589.0,1531787589.0,1531787589.0,1531801122.0,1531801122.0
204.60.74.179,70.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0
191.70.179.42,13.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0
248.2.36.50,80.0,1547196701.0,1547196701.0,1547195869.0,1547195869.0,1547195605.0,1547196701.0,1547196701.0,1547196701.0,1547196701.0,1547196222.0,1547195869.0,1547196701.0,1547196701.0
133.139.32.183,13.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0
240.214.106.74,30.0,594381494.0,445938931.0,584188627.0,256924814.0,456099412.0,441576097.0,256882706.0,451084980.0,126728362.0,307998406.0,594381011.0,377359852.0,377359852.0
144.158.87.204,30.0,481210417.0,504845587.0,557537073.0,527089999.0,504914326.0,442093582.0,349009543.0,514692884.0,256882674.0,377359852.0,481389634.0,188862738.0,188862738.0
220.45.38.70,11.0,1547430644.0,1547427506.0,1547427506.0,1547428994.0,1547429909.0,1547429292.0,1547429909.0,1547430644.0,1547427506.0,1547428994.0,1547427506.0,1547431139.0,1547431139.0
154.171.81.254,20.0,469979037.0,469977349.0,272104474.0,481385942.0,510508658.0,1543286640.0,383085023.0,383082224.0,297775648.0,256882753.0,504912736.0,587630741.0,587630741.0
84.83.180.151,10.0,1531787589.0,1531787977.0,1531787977.0,1531787977.0,1531801305.0,1531801305.0,1531801122.0,1531787589.0,1531787589.0,1531787589.0,1531801305.0,1531801305.0,1531801305.0
248.68.255.150,50.0,1547014411.0,1547014411.0,1547018010.0,1547018010.0,1547014411.0,1547018010.0,1547017446.0,1547018010.0,1547014411.0,1547018010.0,1547018010.0,1547017446.0,1547017446.0
114.191.246.246,30.0,247722066.0,510163790.0,307998406.0,307995689.0,504906966.0,384274798.0,307998406.0,324371144.0,188862738.0,377350951.0,315393434.0,590441174.0,590441174.0
37.129.94.118,20.0,493855230.0,557533700.0,1543286640.0,514693245.0,443350803.0,188862803.0,469978570.0,324368599.0,377316373.0,382972885.0,469977767.0,382972858.0,382972858.0
68.80.245.127,70.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0
40.65.50.247,20.0,1547176360.0,456098920.0,481386668.0,481389799.0,587630833.0,557539174.0,356679599.0,1547174915.0,349009298.0,557537073.0,456113065.0,445929561.0,445929561.0
27.167.97.26,20.0,383913285.0,527090196.0,445940744.0,504904599.0,522717523.0,587630833.0,504791822.0,559475304.0,377349065.0,527090196.0,557531931.0,458902474.0,458902474.0
177.64.197.130,10.0,1531787589.0,1531801122.0,1531801305.0,1531787589.0,1531787977.0,1531787589.0,1531801305.0,1531787977.0,1531787589.0,1531801122.0,1531787977.0,1531787589.0,1531787589.0
73.191.23.155,20.0,264162800.0,377315581.0,471682938.0,272105375.0,377348529.0,590438915.0,443624242.0,377352139.0,557154751.0,504801327.0,590438521.0,383038822.0,383038822.0
117.94.242.49,11.0,1547430147.0,1547429909.0,1547427506.0,1547428994.0,1547430147.0,1547428994.0,1547431139.0,1547429292.0,1547431139.0,1547428994.0,1547427506.0,1547430644.0,1547430644.0
170.210.20.158,13.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0
18.169.71.1,10.0,1531787977.0,1531787589.0,1531801122.0,1531787589.0,1531787589.0,1531787589.0,1531787977.0,1531801122.0,1531787589.0,1531787977.0,1531787589.0,1531787977.0,1531787977.0
42.32.129.48,40.0,1543286640.0,1543285418.0,1543286117.0,1543286718.0,1543284750.0,1543285418.0,1543285418.0,1543285418.0,1543286600.0,1543286640.0,1543286640.0,1543285418.0,1543285418.0
1.12.7.40,50.0,1547014411.0,1547017446.0,1547018010.0,1547014411.0,1547014411.0,1547014411.0,1547014411.0,1547018010.0,1547014411.0,1547014411.0,1547014411.0,1547017446.0,1547017446.0
85.41.201.76,11.0,1547427506.0,1547431139.0,1547427506.0,1547428994.0,1547431139.0,1547431139.0,1547430644.0,1547430644.0,1547430147.0,1547430147.0,1547430147.0,1547427506.0,1547427506.0
200.183.233.95,20.0,587473492.0,377345689.0,504796917.0,504915244.0,445936865.0,557533766.0,383082996.0,383040023.0,377360095.0,557537073.0,519598503.0,256924162.0,256924162.0
36.111.40.56,80.0,1547196701.0,1547196222.0,1547196701.0,1547196877.0,1547196877.0,1547195605.0,1547195869.0,1547196701.0,1547196877.0,1547195605.0,1547195869.0,1547195351.0,1547195351.0
173.71.91.8,50.0,1547018010.0,1547017446.0,1547014411.0,1547014411.0,1547014411.0,1547018010.0,1547018010.0,1547017446.0,1547018010.0,1547017446.0,1547018010.0,1547017446.0,1547017446.0
180.101.9.217,20.0,256900419.0,584188930.0,510308383.0,557540635.0,481355875.0,445940233.0,383083249.0,469977654.0,557537073.0,504793082.0,469979074.0,413778952.0,413778952.0
251.235.204.104,13.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0
209.196.92.239,30.0,514692884.0,445940061.0,445935923.0,557528242.0,168931505.0,307998406.0,557529720.0,256924814.0,451084980.0,413823388.0,504799255.0,384274798.0,384274798.0
6.180.230.219,70.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0
254.30.228.27,10.0,1531801122.0,1531787589.0,1531801122.0,1531787589.0,1531787977.0,1531787977.0,1531801122.0,1531787977.0,1531787589.0,1531787977.0,1531801122.0,1531787977.0,1531787977.0
101.119.127.30,20.0,557539981.0,557540303.0,469978570.0,590438212.0,445940024.0,557532678.0,215872181.0,442093391.0,445940233.0,504805700.0,445938895.0,187679020.0,187679020.0
18.73.226.222,30.0,504797165.0,256912171.0,445941282.0,290789717.0,510308132.0,188862738.0,451087514.0,397457112.0,504906966.0,504799051.0,247722705.0,188862738.0,188862738.0
90.112.69.51,30.0,504903707.0,307998406.0,504808359.0,557528242.0,377316160.0,481900119.0,442093126.0,452708564.0,307998406.0,456286233.0,324362040.0,247722066.0,247722066.0
197.243.133.202,11.0,1547428994.0,1547429292.0,1547431139.0,1547430644.0,1547430147.0,1547429909.0,1547431139.0,1547428994.0,1547430644.0,1547430644.0,1547427506.0,1547430644.0,1547430644.0
31.124.61.234,40.0,1543286600.0,1543284750.0,1543286600.0,1543284750.0,1543284750.0,1543285418.0,1543286062.0,1543286062.0,1543286640.0,1543285418.0,1543285418.0,1543284750.0,1543284750.0
152.126.199.27,70.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0
71.49.221.99,13.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0
236.95.85.202,80.0,1547196222.0,1547196701.0,1547196877.0,1547195351.0,1547196701.0,1547196877.0,1547195351.0,1547196222.0,1547195869.0,1547196222.0,1547196222.0,1547196222.0,1547196222.0
220.64.170.136,40.0,1543286600.0,1543285418.0,1543286117.0,1543286718.0,1543286062.0,1543286600.0,1543286718.0,1543285418.0,1543286718.0,1543286117.0,1543286062.0,1543284750.0,1543284750.0
37.52.247.42,10.0,1531801122.0,1531801122.0,1531787589.0,1531787589.0,1531787589.0,1531801305.0,1531787589.0,1531787589.0,1531801305.0,1531801305.0,1531787977.0,1531787977.0,1531787977.0
230.1.163.238,20.0,383082224.0,519598479.0,1547178036.0,469978537.0,526531167.0,443624559.0,1543286640.0,469979169.0,382818673.0,377350686.0,584188930.0,443350786.0,443350786.0
65.112.98.69,20.0,584188131.0,368667916.0,557537073.0,493855152.0,445934370.0,526530997.0,188862738.0,315394920.0,590438521.0,445939747.0,587631976.0,437497156.0,437497156.0
206.64.17.216,30.0,557537073.0,442093721.0,441576251.0,384274798.0,441576251.0,384274798.0,587631723.0,526194291.0,445938931.0,587631768.0,526530911.0,437496042.0,437496042.0
78.110.242.217,70.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0
32.85.48.23,80.0,1547195605.0,1547195605.0,1547196877.0,1547196701.0,1547196222.0,1547196877.0,1547195869.0,1547196701.0,1547195869.0,1547196701.0,1547196701.0,1547196701.0,1547196701.0
253.50.251.79,20.0,584299978.0,445936124.0,256890686.0,481386040.0,469979012.0,315397075.0,548679976.0,469977654.0,510508050.0,324373157.0,469977282.0,445936865.0,445936865.0
182.203.141.140,20.0,1547176757.0,445929541.0,514692884.0,437616011.0,445940693.0,587630741.0,514692884.0,128484117.0,519598809.0,247722015.0,445938297.0,445822651.0,445822651.0
136.96.213.114,10.0,1531801122.0,1531801122.0,1531787589.0,1531801122.0,1531801122.0,1531801122.0,1531787977.0,1531801122.0,1531801305.0,1531801122.0,1531787589.0,1531787977.0,1531787977.0
214.90.49.6,11.0,1547427506.0,1547430644.0,1547429292.0,1547427506.0,1547428994.0,1547428994.0,1547430147.0,1547429292.0,1547428994.0,1547429909.0,1547427506.0,1547428994.0,1547428994.0
17.174.112.155,70.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0
46.12.56.58,70.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0
246.148.129.211,10.0,1531801305.0,1531801122.0,1531787977.0,1531801305.0,1531787589.0,1531801122.0,1531787977.0,1531787589.0,1531801122.0,1531801305.0,1531787589.0,1531801122.0,1531801122.0
23.82.56.88,11.0,1547429292.0,1547431139.0,1547427506.0,1547429909.0,1547428994.0,1547429909.0,1547430644.0,1547427506.0,1547429909.0,1547428994.0,1547430147.0,1547429292.0,1547429292.0
100.204.4.232,13.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0
80.120.140.72,30.0,587630992.0,557537738.0,256895428.0,481208640.0,504846296.0,441576318.0,450179029.0,514692884.0,397457105.0,445935923.0,580807562.0,504903707.0,504903707.0
25.239.188.6,40.0,1543286718.0,1543285418.0,1543286600.0,1543286600.0,1543286062.0,1543286117.0,1543285418.0,1543286600.0,1543286600.0,1543286718.0,1543286718.0,1543286718.0,1543286718.0
118.79.12.33,40.0,1543284750.0,1543286062.0,1543286600.0,1543284750.0,1543286600.0,1543286062.0,1543286062.0,1543286117.0,1543286117.0,1543286062.0,1543286718.0,1543286117.0,1543286117.0
215.152.168.134,70.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0
214.130.46.66,11.0,1547429909.0,1547427506.0,1547428994.0,1547430644.0,1547430644.0,1547431139.0,1547427506.0,1547429909.0,1547430147.0,1547430644.0,1547429909.0,1547430147.0,1547430147.0
184.38.124.63,30.0,324364218.0,442093126.0,519855626.0,481211916.0,445935969.0,584187892.0,256891187.0,456209843.0,519491217.0,307998406.0,504911671.0,378710366.0,378710366.0
158.142.83.184,10.0,1531801122.0,1531801305.0,1531787589.0,1531801122.0,1531801122.0,1531801305.0,1531801122.0,1531801305.0,1531801305.0,1531787977.0,1531801122.0,1531801122.0,1531801122.0
182.246.250.202,30.0,126728362.0,557532128.0,315393787.0,526194291.0,445940041.0,307998406.0,570639140.0,558093399.0,437494330.0,481389628.0,580807562.0,442093441.0,442093441.0
82.89.97.238,40.0,1543285418.0,1543284750.0,1543286117.0,1543286640.0,1543286600.0,1543286640.0,1543286718.0,1543286062.0,1543286718.0,1543286718.0,1543286640.0,1543284750.0,1543284750.0
42.107.53.171,80.0,1547195869.0,1547195869.0,1547195605.0,1547195869.0,1547195869.0,1547195605.0,1547195605.0,1547195351.0,1547196222.0,1547195605.0,1547195605.0,1547195605.0,1547195605.0
48.227.111.202,10.0,1531787589.0,1531801305.0,1531801122.0,1531801305.0,1531801122.0,1531787977.0,1531787589.0,1531801305.0,1531787977.0,1531787589.0,1531787977.0,1531787589.0,1531787589.0
84.7.153.232,40.0,1543286640.0,1543286718.0,1543285418.0,1543284750.0,1543284750.0,1543286640.0,1543286718.0,1543286600.0,1543285418.0,1543285418.0,1543286062.0,1543286117.0,1543286117.0
96.243.240.201,50.0,1547014411.0,1547018010.0,1547018010.0,1547018010.0,1547017446.0,1547017446.0,1547018010.0,1547018010.0,1547014411.0,1547017446.0,1547014411.0,1547014411.0,1547014411.0
30.20.63.208,20.0,413820142.0,557537073.0,377360095.0,504912736.0,256914108.0,587630579.0,469979169.0,445940693.0,557532861.0,456113065.0,272105375.0,557540605.0,557540605.0
216.144.232.73,13.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0
195.213.15.243,13.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0
120.213.233.223,13.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0
196.144.7.64,20.0,584189001.0,1543286640.0,510509438.0,460638094.0,348489861.0,452993703.0,290170714.0,514692884.0,481211595.0,520004327.0,264162202.0,445940836.0,445940836.0
232.226.87.42,10.0,1531801305.0,1531787589.0,1531801305.0,1531787589.0,1531801122.0,1531787977.0,1531787589.0,1531801305.0,1531801305.0,1531801122.0,1531801305.0,1531787977.0,1531787977.0
67.44.44.10,30.0,594381529.0,256921783.0,413823233.0,587630659.0,258868045.0,445935870.0,481210127.0,481211916.0,307998406.0,442092979.0,584188519.0,590645546.0,590645546.0
224.196.82.9,30.0,437617450.0,481211916.0,126728362.0,590440578.0,557539018.0,514693007.0,445940752.0,481212331.0,481389634.0,397457110.0,481211815.0,504804140.0,504804140.0
135.213.30.228,13.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0
108.73.133.180,80.0,1547196877.0,1547195869.0,1547195605.0,1547195869.0,1547195351.0,1547195605.0,1547196701.0,1547195351.0,1547196877.0,1547195869.0,1547195869.0,1547196701.0,1547196701.0
119.117.53.39,10.0,1531787977.0,1531787589.0,1531801122.0,1531801122.0,1531787977.0,1531787589.0,1531801305.0,1531787589.0,1531801305.0,1531787589.0,1531787977.0,1531801122.0,1531801122.0
